"store_id","ds","product_id","goods_id","goods_name","sale_num","income","cost","profit","profit_rate","preferential_money","point_money","full_money","stock_turnover_day","create_time","update_time"
21,2018-01-06 00:00:00,538,977908,"老板(Robam) CXW-200-22Q0 侧吸 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,380,977915,"老板(Robam) CXW-200-22Q0 侧吸 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,416,978172,"老板(Robam) CXW-200-62Q5 欧式 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,129,978173,"老板（Robam）高效控烟 免拆洗侧吸式吸油烟机 CXW-200-23Q0",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,458,978176,"老板(Robam) CXW-200-26E0 侧吸 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,539,978178,"老板(Robam) CXW-200-26E0 侧吸 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,410,978179,"老板(Robam) CXW-200-5501 侧吸 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,540,978184,"老板（Robam） CXW-200-62Q5 欧式 大风量 双劲芯 油烟机 抽油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,459,978185,"老板(Robam) CXW-200-62Q5 欧式 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,541,979149,"老板(Robam) CXW-200-5501 侧吸 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,106,979429,"老板（Robam）聚中劲火 不锈钢燃气灶（天然气）JZT-7G06",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,542,979437,"老板（Robam） ZTD100B-757 嵌入式消毒柜",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,312,934535,"老板(Robam) CXW-200-62E6 欧式 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,77,924798,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机 CXW-200-63Q3",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,535,917295,"老板（Robam） 暖心煲",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,433,693876,"老板(Robam) CXW-200-8009N 欧式 吸油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,444,693877,"老板(Robam) CXW-200-8009N 欧式 吸油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,529,693880,"老板专用赠品电压力煲",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,252,702130,"老板（Robam）大吸力 免拆洗触控欧式抽油烟机 CXW-200-8307",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,336,731450,"老板(Robam) CXW-185-5103 侧吸 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,250,822164,"老板（Robam）大吸力 免拆洗触控欧式抽油烟机 CXW-200-8307",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,465,822166,"老板(Robam) CXW-200-8008 欧式 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,56,822171,"老板（Robam）大吸力 免拆洗侧吸式吸油烟机 CXW-200-5360",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,530,849445,"老板（Robam） 三件套锅 尚品风行三件套锅",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,305,882686,"老板（Robam）大吸力 免拆洗侧吸式吸油烟机 CXW-200-23Q0",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,467,887910,"老板（Robam） 8218N +主火中置9B19N高端玻璃灶具",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,531,887914,"老板（Robam） 8316N +主火中置9B19N高端玻璃灶具",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,314,891773,"老板（Robam） 23Q0 超大风力不锈钢侧吸",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,532,892286,"老板（Robam） 8007N 欧式大风量烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,450,892287,"老板（Robam） 8007N 大风量欧式烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,533,892288,"老板（Robam） 8600N 大风量近吸烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,534,892297,"老板（Robam） 8508N 大风量欧式烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,115,979439,"老板（Robam）二星级 100升 五重净化触控嵌入式消毒柜 碗柜  ZTD100B-717",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,723,5602061,"老板（Robam）67A1+33B7+55D2UK 大吸力抽油烟机燃气灶具LED液晶平板电视套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,323,4712518,"老板（Robam）8307+33B7 欧式抽油烟机燃气灶具套装（液化气）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,340,4785404,"老板（Robam）727+R030+S270 消毒柜电烤箱电蒸箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,706,4800759,"老板（Robam）大吸力 免拆洗侧吸式抽油烟机 CXW-200-21A5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,707,4800791,"老板（Robam）大吸力 免拆洗侧吸式抽油烟机 CXW-200-21A5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,521,481854,"老板(ROBAM) 厨房三宝(高档防烫手套，高档围裙、高档防烫碗垫)",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,426,4844501,"老板（Robam）悦界系列 大吸力欧式触控抽油烟机 CXW-200-67A7",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,451,4887697,"老板（Robam）8325+56B0+727 欧式大吸力抽油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,452,4887721,"老板（Robam）21A5+33G9 侧吸式大吸力抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,222,4887727,"老板（Robam）21A5+56B0 侧吸式大吸力抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,161,4903498,"老板（Robam）大吸力 免拆洗触控侧吸式吸油烟机（液化气） CXW-200-26A5S",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,157,4903598,"老板（Robam）56L专业烘焙 家用多功能嵌入式电烤箱KQWS-2600-R072",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,255,491139,"老板（Robam）大吸力 免拆洗侧吸式抽油烟机 CXW-200-5360",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,259,491140,"老板(Robam) CXW-200-8008 欧式 油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,294,491141,"老板(Robam) CXW-200-8310N 欧式 吸油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,307,491142,"老板(Robam) CXW-200-8210N 欧式 吸油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,387,4945290,"老板（Robam）能率 27A3+56B0+13E4AFEX 侧吸式 大吸力免拆洗吸油烟机燃气灶13升燃气热水器套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,165,5000896,"老板（Robam）大吸力 免拆洗侧吸式抽油烟机 CXW-200-21A5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,167,5000908,"老板（Robam）大吸力 免拆洗侧吸式抽油烟机 CXW-200-21A5",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,330,4785356,"老板（Robam）66A2+56B0+S270 欧式抽油烟机燃气灶具电蒸箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,342,4785354,"老板（Robam）8325+56B0+S270 欧式抽油烟机燃气灶具电蒸箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,424,4727295,"老板（Robam）8325+56B0+727 欧式大吸力抽油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,698,4712522,"老板（Robam）8307+7G06+727 欧式抽油烟机燃气灶具消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,699,4712524,"老板（Robam）66A2+56B0+727 欧式抽油烟机燃气灶具消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,337,4712526,"老板（Robam）66A2+56B0+R030 欧式抽油烟机燃气灶具电烤箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,700,4712534,"老板（Robam）8325+56B0+S270 欧式抽油烟机燃气灶具电蒸箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,701,4713706,"老板（Robam）26A8B+56B0 侧吸式抽油烟机燃气灶具套装（天然气）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,702,4713846,"老板（Robam）26A8B+56B0+727 侧吸式抽油烟机燃气灶具消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,703,4713866,"老板（Robam）26A8B+56B0+R030 侧吸式抽油烟机燃气灶具电烤箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,704,4713890,"老板（Robam）26A8B+56B0+S270 侧吸式抽油烟机燃气灶具电蒸箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,189,4713892,"老板（Robam）27A3+56B0+727 侧吸式抽油烟机燃气灶具消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,331,4713894,"老板（Robam）27A3+56B0+R030 侧吸式抽油烟机燃气灶具电烤箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,324,4714350,"老板（Robam）21A6+58G6+727 侧吸式抽油烟机燃气灶具消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,329,4714352,"老板（Robam）66A1+58G6 欧式抽油烟机燃气灶具套装（天然气）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,346,4714372,"老板（Robam）27A3+56B0+S270 侧吸式抽油烟机燃气灶具电蒸箱套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,338,4714374,"老板（Robam）66A1+56G1 欧式抽油烟机燃气灶具套装（天然气）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,352,4714378,"老板（Robam）66A2+56B0+W771 欧式抽油烟机燃气灶具洗碗机套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,325,4714382,"老板（Robam）26A8B+58B5+W771 侧吸式抽油烟机燃气灶具洗碗机套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,705,4726671,"老板（Robam）8325+56B0+727 欧式大吸力吸油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,408,5000918,"老板（Robam）大吸力 免拆洗触控欧式吸油烟机 CXW-200-66A2",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,164,5000920,"老板（Robam）3D速火 不锈钢喷砂工艺燃气灶（天然气）JZT-58G8",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,230,5253874,"老板（Robam）26A5S+56G1 侧吸式抽油烟机燃气灶具套装（液化气）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,179,5269350,"老板（Robam）悦界系列 67A3+33G9 大吸力欧式触控抽油烟机灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,97,527496,"老板（Robam）CXW-200-26A5 侧吸式油烟机 抽油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,288,527498,"老板（Robam) CXW-200-5362N 免拆洗系列 吸油烟机",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,402,5276532,"老板（Robam）8325+33G9 欧式抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,226,5276540,"老板（Robam）悦界系列 67A1+56B0+727 大吸力欧式触控抽油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,218,5276542,"老板（Robam）悦界系列 67A1+33B7+727 大吸力欧式触控抽油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,405,5276544,"老板（Robam）25A3+56B0 侧吸式抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,200,5284323,"老板（Robam）悦界系列 67A7+56B0 大吸力欧式触控抽油烟机灶具套装（液化气）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,201,5284325,"老板（Robam）67A7+56B0T+727 欧式抽油烟机燃气灶具消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,427,5289726,"老板（Robam）66A2+56B0 欧式抽油烟机燃气灶具套装（液化气）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,453,5312518,"老板（Robam）8325+56B0+727 欧式触控大吸力抽油烟机燃气灶消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,182,5331156,"老板（Robam）聚中劲火 不锈钢燃气灶（天然气）JZT-7G06",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,709,5472828,"老板（Robam）大吸力 免拆洗触控侧吸式吸油烟机 CXW-200-26A5S",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,714,5490184,"老板（Robam）【灵动系列】 嵌入式厨电嵌入式烤箱蒸箱组合套装R072+S272",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,196,5526973,"老板（Robam） 嵌入式电蒸箱蒸汽炉ZQB400-S272",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,214,5544110,"老板（Robam）21A5+33B7T+727 侧吸式抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,219,5253872,"老板（Robam）8325+56B0 欧式抽油烟机燃气灶具套装（液化气）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,395,5253836,"老板（Robam）26A8B+56B0 大吸力 免拆洗触控侧吸式空气净化抽油烟机（液化气）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,394,5253834,"老板（Robam）悦界系列 67A3+56B0 大吸力欧式触控抽油烟机灶具套装（液化气）",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,162,5001690,"老板（Robam）大吸力 免拆洗触控侧吸式空气净化吸油烟机CXW-200-26A8B",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,711,5093389,"老板（Robam） ZQB400-S272 电蒸箱蒸汽炉蒸汽加热嵌入式电蒸箱",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,713,5131867,"老板（Robam）三星空气净化器KJ310F-K3020PW温馨粉 老板专用赠品",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,370,5171190,"老板（Robam）8307+7G06 欧式抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,371,5171244,"老板（Robam）8307+33B7+727 欧式抽油烟机燃气灶具消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,377,5171320,"老板（Robam）26A8B+56G1 侧吸式空气净化抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,372,5171346,"老板（Robam）26A5+7G06 侧吸式抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,716,5188665,"老板（Robam）67A1+33B7+W771 欧式大吸力抽油烟机燃气灶洗碗机套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,715,5188687,"老板（Robam）26A5S+56B0+W771 侧吸式大吸力抽油烟机燃气灶洗碗机套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,717,5188707,"老板（Robam）27A3+56B0+W771 侧吸式大吸力抽油烟机燃气灶洗碗机套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,718,5188709,"老板（Robam）67A3+56B0+W771 欧式大吸力抽油烟机燃气灶洗碗机套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,220,5220680,"老板（Robam）66A2+56B0+727 欧式抽油烟机燃气灶具消毒柜套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,183,5238940,"老板（Robam）38L实用型 家用多功能嵌入式电烤箱KQWS-2200-R071",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,176,5238946,"老板（Robam）猛火节能 不锈钢燃气灶（液化气）JZ(Y/T/R)-56G1",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,193,5253734,"老板（Robam）26A5S+56G1 侧吸式抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,391,5253736,"老板（Robam）26A5S+33G9 侧吸式抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,393,5253738,"老板（Robam）66A2+33G9 欧式ROKI智能抽油烟机燃气灶具套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,236,5562383,"老板（Robam） 悦界大吸力 智能大屏触控 欧式抽油烟机燃气灶具套装（天然气）CXW-200-67A8",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,327,4008745,"老板（Robam）8325+58B5+W771 欧式抽油烟机燃气灶具洗碗机套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,576,1856219,"老板（Robam）CXW-200-63Q3 欧式全钢大吸力油烟机 油烟机燃气灶套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,586,2197735,"AO史密斯 26A5+33B7+J ET500J-60 60升侧吸式吸油烟机燃气灶电热水器套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
21,2018-01-06 00:00:00,256,2197745,"老板 AO史密斯 26A5+58B5+JSQ26-D1 侧吸式吸油烟机燃气灶燃气热水器套装",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08 17:02:25,2018-01-08 17:02:25
